time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,windSpeed,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1410892200,Humid throughout the day.,partly-cloudy-day,1410914673,1410958864,0.8,0,0,0,34.08,1410946200,26.59,1410989400,38.9,1410946200,28.42,1410993000,22.09,0.6,3.48,305,0.31,8,1410939000,3.668,26.78,1410903000,34.08,1410946200,28.91,1410903000,38.9,1410946200
1410978600,Humid throughout the day.,partly-cloudy-day,1411001097,1411045195,0.83,0,0,0,34.08,1411029000,24.28,1411075800,37.42,1411029000,25,1411075800,21.54,0.62,3.5,304,0.19,5,1411032600,3.641,26.59,1410989400,34.08,1411029000,28.42,1410993000,37.42,1411029000
1411065000,Partly cloudy throughout the day.,partly-cloudy-day,1411087522,1411131527,0.86,0,0,0,34.57,1411122600,26.59,1411158600,36.22,1411111800,28,1411158600,20.54,0.6,3.5,301,0.18,8,1411108200,3.908,24.28,1411075800,34.57,1411122600,25,1411075800,36.22,1411111800
1411151400,Partly cloudy throughout the day.,clear-day,1411173946,1411217858,0.89,0,0,0,34.57,1411205400,25.57,1411252200,36.58,1411201800,26.05,1411252200,19.52,0.56,3.31,302,8,8,1411194600,3.783,26.59,1411158600,34.57,1411205400,28,1411158600,36.58,1411201800
1411237800,Clear throughout the day.,clear-day,1411260371,1411304189,0.92,0,0,0,34.57,1411295400,25.07,1411338600,37.29,1411284600,25.56,1411338600,19.89,0.56,3.41,305,0,8,1411237800,3.924,25.57,1411252200,34.57,1411295400,26.05,1411252200,37.29,1411284600
1411324200,Clear throughout the day.,clear-day,1411346795,1411390520,0.95,0,0,0,34.57,1411378200,24.57,1411432200,35.52,1411374600,25,1411432200,18.61,0.54,3.44,296,0,8,1411324200,3.855,25.07,1411338600,34.57,1411378200,25.56,1411338600,35.52,1411374600
1411410600,Clear throughout the day.,clear-day,1411433220,1411476852,0.98,0,0,0,34.08,1411464600,24.57,1411518600,35.85,1411464600,24.94,1411518600,19.69,0.59,3.53,291,0,8,1411410600,4.004,24.57,1411432200,34.08,1411464600,25,1411432200,35.85,1411464600
1411497000,"Foggy until morning, starting again in the evening.",clear-day,1411519645,1411563183,0.01,0,0,0,34.57,1411558200,24.57,1411608600,35.19,1411558200,25,1411608600,18.85,0.54,3.31,277,0,8,1411497000,3.807,24.57,1411518600,34.57,1411558200,24.94,1411518600,35.19,1411558200
1411583400,Foggy in the morning.,partly-cloudy-day,1411606070,1411649515,0.04,0,0,0,33.59,1411637400,25.57,1411695000,34.11,1411637400,25.99,1411695000,18.48,0.53,2.51,286,0.41,8,1411630200,3.555,24.57,1411608600,33.59,1411637400,25,1411608600,34.11,1411637400
1411669800,Partly cloudy throughout the day.,partly-cloudy-day,1411692495,1411735847,0.08,0,0,0,36.08,1411713000,25.07,1411777800,37.53,1411713000,25.33,1411777800,18.27,0.5,2.5,295,0.29,8,1411716600,3.872,25.57,1411695000,36.08,1411713000,25.99,1411695000,37.53,1411713000
1411756200,Partly cloudy throughout the day.,clear-day,1411778920,1411822179,0.11,0,0,0,34.57,1411810200,26.59,1411853400,34.93,1411810200,27.43,1411853400,17.1,0.48,2.66,292,6,8,1411806600,3.983,25.07,1411777800,34.57,1411810200,25.33,1411777800,34.93,1411810200
1411842600,Clear throughout the day.,clear-day,1411865346,1411908511,0.14,0,0,0,35.07,1411900200,25.57,1411950600,35.07,1411900200,25.73,1411950600,16.7,0.46,2.74,287,0,8,1411842600,3.732,26.59,1411853400,35.07,1411900200,27.43,1411853400,35.07,1411900200
1411929000,Clear throughout the day.,clear-day,1411951772,1411994843,0.18,0,0,0,35.58,1411986600,25.57,1412040600,35.58,1411986600,25.78,1412040600,16.06,0.44,2.45,281,0,8,1411929000,3.831,25.57,1411950600,35.58,1411986600,25.73,1411950600,35.58,1411986600
